food_id,menu_id,food_name,serving_size,calories,fat,saturated_fat,trans_fat,cholesterol,sodium,carbohydrates,fiber,sugar,protein,vit_a,vit_c,calcium,iron,is_vegetarian,is_vegan,is_gf,is_featured
#REF!,23039,Hawaiian Punch Fruit Juicy Red (Large),1 Order,320,0,0,0,0,105,86,0,85,0,0,0,0,0,0,0,0,0
#REF!,23039,Hawaiian Punch Fruit Juicy Red (Large) No Ice,1 Order,420,0,0,0,0,135,113,0,111,0,0,0,0,0,0,0,0,0
#REF!,23039,Hawaiian Punch Fruit Juicy Red (Extra Small),1 Order,120,0,0,0,0,40,32,0,31,0,0,0,0,0,0,0,0,0
#REF!,23039,Hawaiian Punch Fruit Juicy Red (Extra Small) No Ice,1 Order,170,0,0,0,0,55,45,0,44,0,0,0,0,0,0,0,0,0
#REF!,23039,Hawaiian Punch Fruit Juicy Red (Small),1 Order,160,0,0,0,0,50,44,0,43,0,0,0,0,0,0,0,0,0
#REF!,23039,Hawaiian Punch Fruit Juicy Red (Small) No Ice,1 Order,230,0,0,0,0,70,60,0,59,0,0,0,0,0,0,0,0,0
#REF!,23039,Barq's Caffeine Free Root Beer (Medium) No Ice,1 Order,290,0,0,0,0,120,76,0,76,0,0,0,0,0,0,0,0,0
#REF!,23039,Barq's Caffeine Free Root Beer (Medium),1 Order,240,0,0,0,0,95,62,0,61,0,0,0,0,0,0,0,0,0
#REF!,23039,Barq's Caffeine Free Root Beer (Small),1 Order,170,0,0,0,0,70,44,0,43,0,0,0,0,0,0,0,0,0
#REF!,23039,Barq's Caffeine Free Root Beer (Small) No Ice,1 Order,220,0,0,0,0,90,58,0,58,0,0,0,0,0,0,0,0,0
#REF!,23039,Barq's Caffeine Free Root Beer (Large),1 Order,320,0,0,0,0,130,83,0,83,0,0,0,0,0,0,0,0,0
#REF!,23039,Barq's Caffeine Free Root Beer (Large) No Ice,1 Order,420,0,0,0,0,170,109,0,108,0,0,0,0,0,0,0,0,0
#REF!,23039,Barq's Caffeine Free Root Beer (Extra Small),1 Order,120,0,0,0,0,50,33,0,33,0,0,0,0,0,0,0,0,0
#REF!,23039,Barq's Caffeine Free Root Beer (Extra Small) No Ice,1 Order,170,0,0,0,0,70,44,0,43,0,0,0,0,0,0,0,0,0
#REF!,23039,Minute Maid Orangeade Slushie (Medium),1 Order,230,0,0,0,0,30,60,0,59,0,0,0,0,0,0,0,0,0
#REF!,23039,Minute Maid Cherry Limeade Slushie (Medium),1 Order,250,0,0,0,0,20,67,0,64,0,0,0,0,0,0,0,0,0
#REF!,23039,Minute Maid Fruit Punch Slushie (Large),1 Order,300,0,0,0,0,35,79,0,77,0,0,0,0,0,0,0,0,0
#REF!,23039,Minute Maid Fruit Punch Slushie (Medium),1 Order,220,0,0,0,0,25,57,0,55,0,0,0,0,0,0,0,0,0
#REF!,23039,Minute Maid Fruit Punch Slushie (Small),1 Order,170,0,0,0,0,20,44,0,43,0,0,0,0,0,0,0,0,0
#REF!,23039,Minute Maid Orangeade Slushie (Large),1 Order,320,0,0,0,0,40,84,0,82,0,0,0,0,0,0,0,0,0
#REF!,23039,Minute Maid Orangeade Slushie (Small),1 Order,180,0,0,0,0,20,47,0,46,0,0,0,0,0,0,0,0,0
#REF!,23039,Minute Maid Cherry Limeade Slushie (Large),1 Order,340,0,0,0,0,30,94,0,90,0,0,0,0,0,0,0,0,0
#REF!,23039,Minute Maid Cherry Limeade Slushie (Small),1 Order,190,0,0,0,0,15,52,0,50,0,0,0,0,0,0,0,0,0
#REF!,23039,Hot Tea (Medium),1 Order,5,0,0,0,0,15,2,0,0,0,0,0,0,0,0,0,0,0
#REF!,23039,Honest Kids Appley Ever After (Box 6 fl oz Drink Box),1 Order,35,0,0,0,0,10,9,0,8,0,0,0,0,0,0,0,0,0
#REF!,23039,Minute Maid Blue Raspberry Slushie (Large),1 Order,340,0,0,0,0,25,91,0,88,0,0,0,0,0,0,0,0,0
#REF!,23039,Minute Maid Blue Raspberry Slushie (Small),1 Order,190,0,0,0,0,15,51,0,49,0,0,0,0,0,0,0,0,0
#REF!,23039,Minute Maid Blue Raspberry Slushie (Medium),1 Order,240,0,0,0,0,15,65,0,63,0,0,0,0,0,0,0,0,0
#REF!,23039,Minute Maid Tropic Twist Slushie (Medium),1 Order,230,0,0,0,0,30,62,0,59,0,0,0,0,0,0,0,0,0
#REF!,23039,Minute Maid Tropic Twist Slushie (Large),1 Order,330,0,0,0,0,45,87,0,83,0,0,0,0,0,0,0,0,0
#REF!,23039,Minute Maid Tropic Twist Slushie (Small),1 Order,180,0,0,0,0,25,49,0,47,0,0,0,0,0,0,0,0,0
#REF!,23039,Orange Crush (Large) No Ice,1 Order,120,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0
#REF!,23040,Grape Jam,1 Order,40,0,0,0,0,0,9,0,7,0,0,0,0,0,0,0,0,0
#REF!,23040,Strawberry Preserves,1 Order,35,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0
#REF!,23040,Sugar Packet,1 Order,15,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0
#REF!,23040,Calorie Sweetener,1 Order,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
#REF!,23040,Splenda No Calorie Sweetener,1 Order,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
#REF!,23040,Picante Sauce Packet (Hot),1 Order,0,0,0,0,0,140,1,0,0,0,0,0,0,0,0,0,0,0
#REF!,23040,Picante Sauce Packet (Mild),1 Order,0,0,0,0,0,130,1,0,0,0,0,0,0,0,0,0,0,0
#REF!,23040,Hot Mustard Sauce,1 Order,60,2.5,0,0,5,230,8,1,6,1,0,0,0,0,0,0,0,0
#REF!,23040,Habanero Ranch Sauce,1 Order,80,7,1,0,10,160,5,0,1,1,0,0,0,0,0,0,0,0
#REF!,23040,Ketchup Packet,1 Order,10,0,0,0,0,90,2,0,2,0,0,0,0,0,0,0,0,0
#REF!,23040,Spicy Buffalo Sauce,1 Order,30,3,0,0,0,510,1,0,0,0,0,0,0,0,0,0,0,0
#REF!,23040,Newman's Own Low Fat Balsamic Vinaigrette,1 Order,35,2,0,0,0,400,4,0,3,0,0,0,0,0,0,0,1,0
#REF!,23040,Newman's Own Creamy Southwest Dressing,1 Order,110,7,1.5,0,15,300,12,1,3,1,0,0,0,0,0,0,0,0
#REF!,23040,Newman's Own Low Fat Family Recipe Italian Dressing,1 Order,50,1.5,0,0,0,380,8,1,2,0,0,0,0,0,0,0,0,0
#REF!,23040,Salt Packet,1 Order,0,0,0,0,0,290,0,0,0,0,0,0,0,0,0,0,0,0
#REF!,23040,Honey,1 Order,50,0,0,0,0,0,12,0,11,0,0,0,0,0,0,0,0,0
#REF!,23040,Newman's Own Ranch Dressing,1 Order,190,16,2.5,0,20,500,11,1,4,1,0,0,0,0,0,0,1,0
#REF!,23040,Sweet 'N Sour Sauce,1 Order,50,0,0,0,0,160,11,0,10,1,0,0,0,0,0,0,0,0
#REF!,23040,Hotcake Syrup,1 Order,190,0,0,0,0,0,46,0,33,0,0,0,0,0,0,0,0,0
#REF!,23040,Peanuts Packet (for Sundaes),1 Order,45,4,0.5,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0
#REF!,23040,Tangy Barbeque Sauce,1 Order,45,0,0,0,0,250,11,0,9,0,0,0,0,0,0,0,0,0
#REF!,23040,Buffalo Ranch McChicken,1 Order,360,16,3,0,40,800,40,2,5,15,0,0,0,0,0,0,0,0
#REF!,23040,Whipped Butter (1 pat),1 Order,40,4.5,2.5,0,15,35,0,0,0,0,0,0,0,0,0,0,0,0
#REF!,23040,Mayonnaise Packet,1 Order,90,10,1.5,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0
#REF!,23040,Low Fat Crunchy Granola Packet,1 Order,30,0,0,0,0,40,6,0,2,1,0,0,0,0,0,0,0,0
#REF!,23040,Black Pepper Packet,1 Order,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#REF!,23040,Newman's Own Creamy French Dressing (Package),1 Order,300,23,3.5,0,0,450,22,1,22,0,0,0,0,0,0,0,0,0
#REF!,23040,Big Mac Sauce,1 Order,70,7,1,0,5,75,1,0,1,0,0,0,0,0,0,0,0,0
#REF!,23040,Mustard Packet,1 Order,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0
#REF!,23040,White Buttermints,1 Order,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
#REF!,23041,Baked Apple Pie,1 Order,240,11,6,0,0,95,35,4,16,2,0,0,0,0,0,0,0,0
#REF!,23041,Chocolate Chip Cookie,1 Order,170,7,3.5,0,10,90,23,1,15,2,0,0,0,0,0,0,0,0
#REF!,23041,Oatmeal Raisin Cookie,1 Order,140,5,2.5,0,10,125,22,1,12,2,0,0,0,0,0,0,0,0
#REF!,23041,Chocolate Shake (Medium),1 Order,630,17,11,1,70,310,104,1,89,14,0,0,0,0,0,0,0,0
#REF!,23041,Chocolate Shake (Large),1 Order,840,22,14,1,90,420,142,1,122,19,0,0,0,0,0,0,0,0
#REF!,23041,Vanilla Cone,1 Order,200,5,3.5,0,20,80,32,0,24,5,0,0,0,0,0,0,0,0
#REF!,23041,Kiddie Cone,1 Order,45,1,0.5,0,5,20,8,0,6,1,0,0,0,0,0,0,0,0
#REF!,23041,Hot Fudge Sundae,1 Order,380,14,8,0,25,180,53,3,47,10,0,0,0,0,0,0,0,0
#REF!,23041,Hot Caramel Sundae,1 Order,380,12,6,0,30,160,61,1,44,9,0,0,0,0,0,0,0,0
#REF!,23041,Strawberry Sundae,1 Order,320,10,4.5,0,25,95,50,1,45,8,0,0,0,0,0,0,0,0
#REF!,23041,McFlurry with M&M'S Chocolate Candies,1 Order,630,22,14,0.5,50,200,96,2,86,13,0,0,0,0,0,0,0,0
#REF!,23041,McFlurry with Oreo Cookies,1 Order,510,17,9,0.5,45,280,80,1,64,12,0,0,0,0,0,0,0,0
#REF!,23041,Chocolate Shake (Small),1 Order,530,15,9,0.5,60,260,87,1,74,12,0,0,0,0,0,0,0,0
#REF!,23041,Vanilla Shake (Small),1 Order,490,14,9,0.5,60,230,79,0,59,11,0,0,0,0,0,0,0,0
#REF!,23041,Strawberry Shake (Small),1 Order,500,15,9,0.5,60,190,80,0,71,12,0,0,0,0,0,0,0,0
#REF!,23041,Egg Nog Shake (Small),1 Order,450,13,8,0.5,55,160,74,0,63,10,0,0,0,0,0,0,0,0
#REF!,23041,Strawberry & Crème Pie,1 Order,290,15,9,0,10,160,34,2,13,3,0,0,0,0,0,0,0,0
#REF!,23041,Sugar Cookie,1 Order,150,7,3,0,10,115,21,0,11,2,0,0,0,0,0,0,0,0
#REF!,23041,Shamrock Shake (Small),1 Order,460,13,8,0.5,55,150,74,0,63,10,0,0,0,0,0,0,0,0
#REF!,23041,McFlurry with M&M'S Chocolate Candies (Snack Size),1 Order,420,15,9,0,35,130,64,1,58,9,0,0,0,0,0,0,0,0
#REF!,23041,McFlurry with Oreo Cookies (Snack Size),1 Order,340,11,6,0,30,180,53,0,42,8,0,0,0,0,0,0,0,0
#REF!,23041,Strawberry Shake (Medium),1 Order,590,18,11,1,70,230,95,0,84,14,0,0,0,0,0,0,0,0
#REF!,23041,Strawberry Shake (Large),1 Order,800,23,14,1,95,310,130,0,115,19,0,0,0,0,0,0,0,0
#REF!,23041,Vanilla Shake (Medium),1 Order,590,17,11,1,70,270,96,0,72,13,0,0,0,0,0,0,0,0
#REF!,23041,Vanilla Shake (Large),1 Order,800,22,14,1,90,370,131,0,99,18,0,0,0,0,0,0,0,0
#REF!,23041,Egg Nog Shake (Medium),1 Order,560,16,10,1,65,200,91,0,78,12,0,0,0,0,0,0,0,0
#REF!,23041,Egg Nog Shake (Large),1 Order,800,22,14,1,90,290,132,0,114,19,0,0,0,0,0,0,0,0
#REF!,23041,Shamrock Shake (Medium),1 Order,560,16,10,1,65,190,91,0,78,12,0,0,0,0,0,0,0,0
#REF!,23041,Shamrock Shake (Large),1 Order,800,22,14,1,90,290,131,0,113,19,0,0,0,0,0,0,0,0
#REF!,23041,McFlurry with Reese's Peanut Butter Cup,1 Order,610,24,11,0.5,45,320,86,2,76,16,0,0,0,0,0,0,0,0
#REF!,23041,Sweet Potato and Creme Pie,1 Order,290,16,9,0,10,170,32,1,13,3,0,0,0,0,0,0,0,0
#REF!,23041,Pumpkin and Creme Pie,1 Order,280,16,9,0,10,170,31,1,13,3,0,0,0,0,0,0,0,0
#REF!,23041,McFlurry with Twix,1 Order,640,17,10,0.5,45,460,107,1,89,13,0,0,0,0,0,0,0,0
#REF!,23041,McFlurry with Twix (Snack Size),1 Order,460,12,7,0,30,380,80,0,67,9,0,0,0,0,0,0,0,0
#REF!,23041,Twist Cone,1 Order,160,4,2.5,0,15,55,26,1,19,4,0,0,0,0,0,0,0,0
#REF!,23041,Mint Chocolate Chip Ice Cream (1 scoop),1 Order,330,19,12,0,40,90,34,1,21,5,0,0,0,0,0,0,0,0
#REF!,23041,Fried Coconut (Haupia) Pie,1 Order,270,17,6,0,0,220,29,1,7,2,0,0,0,0,0,0,0,0
#REF!,23041,Chocolate Ice Cream (1 scoop),1 Order,260,15,9,0,40,80,30,1,19,5,0,0,0,0,0,0,0,0
#REF!,23041,Chocolate Cone (Large),1 Order,330,9,6,0,35,105,53,2,43,9,0,0,0,0,0,0,0,0
#REF!,23041,Peaches and Creme Pie,1 Order,300,16,9,0,15,150,36,1,14,3,0,0,0,0,0,0,0,0
#REF!,23041,Plain Sundae,1 Order,210,6,4,0,25,85,32,0,28,6,0,0,0,0,0,0,0,0
#REF!,23041,Waffle Cone Sundae With Fudge Topping,1 Order,430,12,8,0,30,210,73,3,51,9,0,0,0,0,0,0,0,0
#REF!,23041,Udderly Chocolate Ice Cream (1 scoop),1 Order,320,17,11,0,40,115,37,1,26,5,0,0,0,0,0,0,0,0
#REF!,23041,Orange Sherbet (1 scoop),1 Order,190,3,2,0,5,35,42,0,23,2,0,0,0,0,0,0,0,0
#REF!,23041,Vanilla Bean Ice Cream (1 scoop),1 Order,290,17,11,0,45,100,30,0,17,5,0,0,0,0,0,0,0,0
#REF!,23041,Fried Taro Pie,1 Order,240,11,3,0,0,120,34,2,11,2,0,0,0,0,0,0,0,0
#REF!,23041,Marionberry Pie Ice Cream (1 scoop),1 Order,300,17,10,0,55,75,33,0,30,5,0,0,0,0,0,0,0,0
#REF!,23041,Chocolate Cone,1 Order,180,4.5,3,0,15,55,29,1,22,5,0,0,0,0,0,0,0,0
#REF!,23041,Caramel Butter Pecan Ice Cream (1 scoop),1 Order,330,20,10,0,40,125,34,1,23,5,0,0,0,0,0,0,0,0
#REF!,23041,Guava and Creme Pie,1 Order,290,15,9,0,10,140,35,2,14,3,0,0,0,0,0,0,0,0
#REF!,23041,Vanilla Cone (Large),1 Order,300,8,5,0,35,125,48,0,39,8,0,0,0,0,0,0,0,0
#REF!,23041,Twist Cone (Large),1 Order,300,8,5,0,30,110,48,1,39,8,0,0,0,0,0,0,0,0
#REF!,23041,Oregon Strawberry Ice Cream (1 scoop no cone),1 Order,280,16,10,0,40,90,37,1,18,5,0,0,0,0,0,0,0,0
#REF!,23041,Turtle Brownie Sundae,1 Order,620,23,12,0.5,50,300,93,3,70,10,0,0,0,0,0,0,0,0
#REF!,23041,Chocolate Peanut Butter Ice Cream (1 scoop),1 Order,340,21,11,0,40,140,35,2,18,6,0,0,0,0,0,0,0,0
#REF!,23041,McFlurry with Kit Kat (Regular),1 Order,680,25,17,0.5,50,260,101,2,87,15,0,0,0,0,0,0,0,0
#REF!,23041,Strawberry Shortcake Sundae,1 Order,390,12,6,0,50,180,65,1,54,7,0,0,0,0,0,0,0,0
#REF!,23041,Birthday Cake Dipped Cone,1 Order,270,12,9,0,15,90,35,0,27,5,0,0,0,0,0,0,0,0
#REF!,23041,Coffee Almond Fudge Ice Cream (1 scoop),1 Order,160,18,10,0,40,105,32,1,22,5,0,0,0,0,0,0,0,0
#REF!,23041,Cookie Dough Ice Cream (1 scoop),1 Order,330,17,11,0,40,125,40,1,29,5,0,0,0,0,0,0,0,0
#REF!,23041,Caramel Sundae Waffle Cone,1 Order,420,8,5,0,30,190,78,1,50,8,0,0,0,0,0,0,0,0
#REF!,23041,Hot Fudge Sundae Compostable Packaging,1 Order,330,13,7,0,20,160,46,3,40,8,0,0,0,0,0,0,0,0
#REF!,23041,Cinnamon Coffee Cake Muffin,1 Order,450,19,4.5,0,40,380,67,2,39,4,0,0,0,0,0,0,0,0
#REF!,23041,Tuxedo Coffee Cake,1 Order,170,8,2.5,0,30,135,21,1,12,2,0,0,0,0,0,0,0,0
#REF!,23041,Fried Guava Pie,1 Order,210,7,3,0,0,140,35,1,16,2,0,0,0,0,0,0,0,0
#REF!,23041,Mixed Berry and Lemon Creme Pie,1 Order,290,16,9,0,15,170,35,2,13,3,0,0,0,0,0,0,0,0
#REF!,23041,Chocolate Dipped Twist Ice Cream Cone,1 Order,310,11,9,0,20,80,41,1,32,6,0,0,0,0,0,0,0,0
#REF!,23041,Chocolate Dipped Chocolate Ice Cream Cone,1 Order,310,11,9,0,20,75,42,2,33,6,0,0,0,0,0,0,0,0
#REF!,23041,Baked Cherry and Creme Pie,1 Order,290,15,9,0,10,160,35,1,14,3,0,0,0,0,0,0,0,0
#REF!,23041,Oreo McFlurry Sandwich,1 Order,670,26,13,0,50,370,99,2,71,12,0,0,0,0,0,0,0,0
#REF!,23041,M&M McFlurry Sandwich,1 Order,750,29,16,0,55,320,110,3,87,13,0,0,0,0,0,0,0,0
#REF!,23041,Hot Caramel Sundae Compostable Packaging,1 Order,340,10,5,0,25,140,54,1,38,7,0,0,0,0,0,0,0,0
#REF!,23041,Strawberry Sundae Compostable Packaging,1 Order,270,80,13,18,20,6,3,14,3,6,0,0,0,0,0,0,0,0
